day,program,semester,period,time_start,time_end,lab_name,lab_block_length,prev_is_lab,next_is_lab,lab_occupied,week
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,110
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,110
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,110
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,110
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,110
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,110
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,110
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,110
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,110
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,110
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,110
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,110
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,110
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,110
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,110
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,0,110
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,110
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,110
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,0,110
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,110
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,110
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,110
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,110
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,110
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,110
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,110
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,0,110
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,110
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,110
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,110
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,110
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,110
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,110
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,110
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,110
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,110
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,110
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,111
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,111
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,111
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,111
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,111
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,111
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,111
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,111
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,111
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,111
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,111
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,111
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,111
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,111
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,111
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,111
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,111
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,111
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,111
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,111
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,111
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,111
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,111
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,111
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,111
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,111
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,111
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,0,111
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,111
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,111
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,111
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,111
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,111
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,111
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,111
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,0,111
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,111
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,111
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,111
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,111
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,112
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,112
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,112
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,112
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,112
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,112
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,112
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,112
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,112
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,0,112
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,112
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,112
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,112
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,112
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,112
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,112
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,112
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,112
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,112
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,1,112
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,112
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,0,112
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,112
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,112
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,112
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,112
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,112
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,112
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,112
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,112
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,112
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,112
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,112
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,112
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,0,112
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,112
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,112
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,112
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,112
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,112
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,113
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,113
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,113
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,113
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,113
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,113
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,113
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,113
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,113
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,113
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,113
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,113
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,113
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,113
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,113
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,113
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,113
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,113
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,113
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,113
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,113
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,0,113
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,113
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,113
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,113
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,113
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,113
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,113
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,113
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,113
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,113
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,113
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,113
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,113
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,113
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,0,113
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,113
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,113
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,113
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,113
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,114
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,114
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,114
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,114
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,114
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,114
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,114
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,114
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,114
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,114
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,114
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,0,114
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,114
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,114
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,114
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,0,114
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,114
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,114
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,114
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,114
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,114
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,114
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,114
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,114
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,114
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,114
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,114
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,114
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,114
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,114
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,114
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,114
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,114
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,114
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,114
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,114
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,114
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,114
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,114
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,114
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,115
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,115
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,115
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,115
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,115
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,115
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,115
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,115
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,115
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,115
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,115
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,115
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,115
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,115
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,115
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,115
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,115
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,115
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,115
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,115
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,115
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,115
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,115
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,115
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,115
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,115
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,115
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,115
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,115
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,115
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,115
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,115
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,115
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,115
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,115
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,115
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,115
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,115
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,115
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,115
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,116
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,116
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,116
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,116
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,116
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,116
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,116
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,116
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,116
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,116
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,116
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,116
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,0,116
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,116
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,116
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,116
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,1,116
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,116
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,116
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,116
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,116
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,116
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,116
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,116
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,116
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,116
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,116
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,116
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,116
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,116
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,116
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,116
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,116
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,116
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,116
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,116
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,116
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,116
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,116
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,116
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,117
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,117
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,117
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,117
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,117
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,0,117
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,117
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,117
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,117
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,117
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,117
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,117
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,117
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,117
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,117
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,117
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,117
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,117
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,117
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,117
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,117
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,117
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,117
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,117
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,117
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,117
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,117
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,117
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,117
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,117
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,117
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,117
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,117
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,117
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,117
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,117
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,117
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,117
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,0,117
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,117
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,118
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,118
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,118
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,118
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,118
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,118
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,118
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,118
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,118
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,118
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,118
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,118
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,0,118
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,118
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,118
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,0,118
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,118
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,118
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,118
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,118
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,118
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,118
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,118
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,118
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,118
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,118
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,118
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,0,118
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,118
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,118
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,118
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,118
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,118
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,118
